assignment_id,employee_id,project_id,role,start_date,end_date,allocation_pct,is_billable
1e3e403c,E6367,P2022324,DevOps Engineer,2023-11-09,2024-10-04,80,True
8aecf1e5,E3758,P2022325,Digital Strategist,2021-12-12,2022-07-17,93,True
bbcfff3d,E3489,P2022325,Change Manager,2021-12-12,2022-07-17,93,True
3b460971,E4774,P2022325,Digital Strategist,2021-12-12,2022-07-17,99,True
db8f76ce,E3529,P2022326,Smart Contract Engineer,2022-06-11,2022-10-26,85,True
f47f15f1,E9594,P2022326,Junior Smart Contract Engineer,2022-06-11,2022-10-26,85,True
8010e6a6,E1430,P2022326,Blockchain Developer,2022-06-11,2022-10-26,91,True
3472c65e,E2573,P2022326,Smart Contract Engineer,2022-06-11,2022-10-26,92,True
c3f24b44,E5027,P2022326,Smart Contract Engineer,2022-06-11,2022-10-26,86,True
73a5fe98,E9443,P2022326,Junior Blockchain Developer,2022-06-11,2022-10-26,86,True
7b23c381,E6450,P2022326,Blockchain Developer,2022-06-11,2022-10-26,88,True
e43e38b2,E9374,P2022326,Junior Smart Contract Engineer,2022-06-11,2022-10-26,88,True
4055a067,E6481,P2022326,Junior Blockchain Developer,2022-06-11,2022-10-26,81,True
d8569355,E1851,P2022327,SOC Analyst,2021-08-03,2021-10-02,82,True
cfa9a4a3,E5213,P2022327,Pentester,2021-08-03,2021-10-02,89,True
935b4a41,E4792,P2022327,SOC Analyst,2021-08-03,2021-10-02,93,True
97bf816e,E8727,P2022327,Pentester,2021-08-03,2021-10-02,85,False
89226fd1,E1161,P2022327,Pentester,2021-08-03,2021-10-02,81,True
38468474,E5197,P2022327,SOC Analyst,2021-08-03,2021-10-02,85,True
30bc4890,E9259,P2022327,SOC Analyst,2021-08-03,2021-10-02,95,True
fcd5182a,E6399,P2022327,SOC Analyst,2021-08-03,2021-10-02,98,True
bf80cd03,E1951,P2022328,Functional Analyst,2022-03-25,2022-11-11,94,True
1aaf4641,E5314,P2022328,Functional Analyst,2022-03-25,2022-11-11,82,True
86f9af05,E2730,P2022328,ERP Consultant,2022-03-25,2022-11-11,99,False
54674b4a,E8149,P2022328,ERP Consultant,2022-03-25,2022-11-11,82,True
5766706e,E9209,P2022328,ERP Consultant,2022-03-25,2022-11-11,96,True
79192486,E3175,P2022328,Functional Analyst,2022-03-25,2022-11-11,100,True
ca77795f,E1077,P2022328,Functional Analyst,2022-03-25,2022-11-11,85,True
5b1a5151,E6980,P2022328,ERP Consultant,2022-03-25,2022-11-11,87,True
72003da3,E3240,P2022328,ERP Consultant,2022-03-25,2022-11-11,97,True
7abed404,E8915,P2022328,Functional Analyst,2022-03-25,2022-11-11,88,True
3d5e8758,E3169,P2022328,Junior Functional Analyst,2022-03-25,2022-11-11,90,True
09524568,E7860,P2022328,Functional Analyst,2022-03-25,2022-11-11,100,True
b9da3205,E4555,P2022328,ERP Consultant,2022-03-25,2022-11-11,85,True
56ab1b71,E4999,P2022329,Change Manager,2021-05-18,2021-10-22,87,False
91d70f0b,E3567,P2022329,Change Manager,2021-05-18,2021-10-22,82,True
48bd4686,E4607,P2022329,Digital Strategist,2021-05-18,2021-10-22,90,True
1973ee0f,E4937,P2022329,Change Manager,2021-05-18,2021-10-22,83,False
c61f1903,E7506,P2022329,Digital Strategist,2021-05-18,2021-10-22,90,True
59102737,E4083,P2022329,Change Manager,2021-05-18,2021-10-22,93,True
59573af1,E5990,P2022330,Solutions Architect,2023-09-29,2024-12-29,94,True
0b458569,E5461,P2022330,DevOps Engineer,2023-09-29,2024-12-29,86,True
c7f70206,E8365,P2022330,DevOps Engineer,2023-09-29,2024-12-29,82,True
36114341,E5513,P2022330,Junior DevOps Engineer,2023-09-29,2024-12-29,84,True
20279080,E7832,P2022330,DevOps Engineer,2023-09-29,2024-12-29,94,True
a63a3734,E6079,P2022330,DevOps Engineer,2023-09-29,2024-12-29,97,True
b925aa7e,E6511,P2022330,DevOps Engineer,2023-09-29,2024-12-29,95,True
4660f57c,E4817,P2022330,DevOps Engineer,2023-09-29,2024-12-29,100,True
d03b5071,E1513,P2022330,DevOps Engineer,2023-09-29,2024-12-29,100,True
c83af461,E1347,P2022330,DevOps Engineer,2023-09-29,2024-12-29,95,True
2df20055,E7577,P2022330,DevOps Engineer,2023-09-29,2024-12-29,89,True
83cf7405,E1838,P2022330,DevOps Engineer,2023-09-29,2024-12-29,91,True
f7de0bd2,E1519,P2022331,Digital Strategist,2022-07-24,2023-11-21,81,True
af3f0b0c,E2705,P2022331,Digital Strategist,2022-07-24,2023-11-21,84,True
34bc1568,E8437,P2022331,Junior Change Manager,2022-07-24,2023-11-21,83,True
8f95717b,E2652,P2022331,Junior Change Manager,2022-07-24,2023-11-21,90,True
52ac7268,E3966,P2022331,Change Manager,2022-07-24,2023-11-21,91,True
d087590c,E6049,P2022331,Digital Strategist,2022-07-24,2023-11-21,86,True
9b86e27b,E1525,P2022331,Digital Strategist,2022-07-24,2023-11-21,96,True
9f096866,E8203,P2022331,Change Manager,2022-07-24,2023-11-21,90,True
b6b65f44,E9749,P2022332,DevOps Engineer,2021-08-29,2021-12-22,94,True
cdd7611c,E5231,P2022332,DevOps Engineer,2021-08-29,2021-12-22,100,True
79b22f19,E7624,P2022332,DevOps Engineer,2021-08-29,2021-12-22,100,False
3499327e,E5787,P2022332,Solutions Architect,2021-08-29,2021-12-22,91,True
d3d76d02,E6696,P2022332,Solutions Architect,2021-08-29,2021-12-22,91,True
920642bf,E4329,P2022333,NLP Specialist,2023-07-23,2024-11-24,84,True
165317bd,E7036,P2022333,Data Scientist,2023-07-23,2024-11-24,94,False
abe4adc7,E1357,P2022333,Data Scientist,2023-07-23,2024-11-24,93,True
4a326da7,E8130,P2022333,ML Engineer,2023-07-23,2024-11-24,87,False
0a85cca0,E5182,P2022333,Data Scientist,2023-07-23,2024-11-24,89,True
49921523,E5439,P2022333,ML Engineer,2023-07-23,2024-11-24,84,False
a5280df2,E1078,P2022333,ML Engineer,2023-07-23,2024-11-24,97,True
6a7438d5,E1593,P2022333,Data Scientist,2023-07-23,2024-11-24,85,True
e88999ae,E8283,P2022334,IoT Architect,2023-05-16,2023-11-21,86,True
9765e8c4,E3603,P2022334,Embedded Engineer,2023-05-16,2023-11-21,95,True
1fbf4158,E3891,P2022334,Embedded Engineer,2023-05-16,2023-11-21,84,True
52d624bc,E6005,P2022334,Embedded Engineer,2023-05-16,2023-11-21,89,True
56213588,E5380,P2022334,IoT Architect,2023-05-16,2023-11-21,89,True
0f91a887,E3444,P2022334,Embedded Engineer,2023-05-16,2023-11-21,80,True
72421134,E2882,P2022334,Junior Embedded Engineer,2023-05-16,2023-11-21,91,True
1abe8e5d,E4193,P2022334,Embedded Engineer,2023-05-16,2023-11-21,89,True
539a384d,E6270,P2022334,Junior Embedded Engineer,2023-05-16,2023-11-21,85,True
a1840b8d,E6285,P2022335,Analytics Consultant,2021-05-03,2022-08-05,95,False
bf32bcfe,E3340,P2022335,Analytics Consultant,2021-05-03,2022-08-05,99,True
7c123c74,E1903,P2022335,Analytics Consultant,2021-05-03,2022-08-05,96,True
41c8e0bb,E9119,P2022335,Analytics Consultant,2021-05-03,2022-08-05,84,True
284d0d12,E6305,P2022335,Analytics Consultant,2021-05-03,2022-08-05,88,True
be7c0a17,E1033,P2022335,BI Specialist,2021-05-03,2022-08-05,86,True
3d8e237a,E8790,P2022335,Data Engineer,2021-05-03,2022-08-05,94,True
dca1ab8e,E1328,P2022335,Data Engineer,2021-05-03,2022-08-05,80,True
a05c69c3,E6737,P2022335,Data Engineer,2021-05-03,2022-08-05,97,True
e3d44e19,E1765,P2022335,Data Engineer,2021-05-03,2022-08-05,88,True
ec8c7010,E8173,P2022336,Data Engineer,2023-09-11,2024-11-11,95,False
d6b9a632,E8338,P2022336,Data Engineer,2023-09-11,2024-11-11,84,True
56f80669,E8679,P2022336,Analytics Consultant,2023-09-11,2024-11-11,84,True
d609c0f8,E4489,P2022336,BI Specialist,2023-09-11,2024-11-11,91,True
2c328e66,E1151,P2022336,BI Specialist,2023-09-11,2024-11-11,89,True
9bcba391,E3923,P2022336,BI Specialist,2023-09-11,2024-11-11,89,True
dc801ceb,E3576,P2022336,Junior BI Specialist,2023-09-11,2024-11-11,95,True
a90f615c,E1385,P2022336,Analytics Consultant,2023-09-11,2024-11-11,92,True
6eb45f65,E9384,P2022336,Data Engineer,2023-09-11,2024-11-11,99,True
8fe1816b,E8980,P2022336,Data Engineer,2023-09-11,2024-11-11,93,True
475a1ee1,E2177,P2022337,Cloud Architect,2022-12-14,2023-06-21,100,True
ede8fb1f,E2093,P2022337,DevOps Engineer,2022-12-14,2023-06-21,98,True
1ae4f24d,E7897,P2022337,DevOps Engineer,2022-12-14,2023-06-21,83,False
a2a48738,E3066,P2022337,DevOps Engineer,2022-12-14,2023-06-21,80,True
bef60125,E5632,P2022337,DevOps Engineer,2022-12-14,2023-06-21,94,True
1e5da756,E9394,P2022337,DevOps Engineer,2022-12-14,2023-06-21,93,True
a72999f0,E1734,P2022337,Solutions Architect,2022-12-14,2023-06-21,90,True
6d942560,E1351,P2022337,DevOps Engineer,2022-12-14,2023-06-21,100,True
477a7011,E6247,P2022337,DevOps Engineer,2022-12-14,2023-06-21,98,True
8b6cf95f,E8077,P2022338,Analytics Consultant,2021-04-24,2022-07-15,83,True
b80f11f5,E7651,P2022338,BI Specialist,2021-04-24,2022-07-15,88,True
22e1020c,E1069,P2022338,Junior BI Specialist,2021-04-24,2022-07-15,88,True
e608bf2e,E3928,P2022338,Analytics Consultant,2021-04-24,2022-07-15,92,True
308b951c,E2866,P2022338,Analytics Consultant,2021-04-24,2022-07-15,98,True
c216c2f6,E6454,P2022339,Blockchain Developer,2021-05-19,2021-10-18,92,True
58ce7bed,E2896,P2022339,Blockchain Developer,2021-05-19,2021-10-18,92,True
ed700ea7,E7305,P2022339,Smart Contract Engineer,2021-05-19,2021-10-18,90,True
ea62055f,E9154,P2022340,BI Specialist,2022-12-14,2023-12-19,93,True
5f514cf1,E7119,P2022340,Data Engineer,2022-12-14,2023-12-19,80,True
d3f9aff1,E9709,P2022340,BI Specialist,2022-12-14,2023-12-19,100,True
7f7e8d7e,E5739,P2022340,BI Specialist,2022-12-14,2023-12-19,90,True
d1a3bbd6,E6630,P2022340,Data Engineer,2022-12-14,2023-12-19,87,True
8c87d5e5,E9948,P2022340,Junior Analytics Consultant,2022-12-14,2023-12-19,98,True
958ee733,E3839,P2022340,Analytics Consultant,2022-12-14,2023-12-19,84,True
d9118323,E7506,P2022340,Junior BI Specialist,2022-12-14,2023-12-19,87,True
aa6c775c,E6951,P2022341,Functional Analyst,2023-09-16,2024-11-28,96,True
29812dde,E8776,P2022341,ERP Consultant,2023-09-16,2024-11-28,95,True
72cd12a5,E6481,P2022341,Junior Functional Analyst,2023-09-16,2024-11-28,89,False
127f7607,E8443,P2022341,ERP Consultant,2023-09-16,2024-11-28,89,True
4e7465d6,E5115,P2022341,Junior Functional Analyst,2023-09-16,2024-11-28,97,True
665887dd,E9682,P2022341,Junior Functional Analyst,2023-09-16,2024-11-28,89,True
c4f0df98,E9069,P2022341,ERP Consultant,2023-09-16,2024-11-28,90,True
47dac1fe,E2834,P2022341,ERP Consultant,2023-09-16,2024-11-28,98,True
2a199aae,E5067,P2022342,Change Manager,2023-06-03,2024-07-31,87,True
d0623d69,E3089,P2022342,Digital Strategist,2023-06-03,2024-07-31,81,True
98c2df5a,E8367,P2022342,Junior Change Manager,2023-06-03,2024-07-31,91,True
0d598501,E1039,P2022342,Digital Strategist,2023-06-03,2024-07-31,89,True
2b0d4163,E3749,P2022342,Digital Strategist,2023-06-03,2024-07-31,96,True
07f4aaa8,E7583,P2022343,Digital Strategist,2021-09-02,2022-11-20,88,True
5de9a3bb,E5091,P2022343,Change Manager,2021-09-02,2022-11-20,90,True
7a6ad1f2,E9539,P2022343,Digital Strategist,2021-09-02,2022-11-20,85,True
227c11b9,E9437,P2022343,Junior Change Manager,2021-09-02,2022-11-20,99,True
0fc79cda,E6401,P2022343,Digital Strategist,2021-09-02,2022-11-20,97,True
8190c550,E9953,P2022343,Junior Digital Strategist,2021-09-02,2022-11-20,97,True
a3dbc53a,E4155,P2022343,Digital Strategist,2021-09-02,2022-11-20,92,True
7d916014,E6569,P2022343,Digital Strategist,2021-09-02,2022-11-20,82,True
9c254f79,E1790,P2022343,Junior Digital Strategist,2021-09-02,2022-11-20,90,True
8b793583,E6591,P2022343,Digital Strategist,2021-09-02,2022-11-20,96,True
4da73885,E3246,P2022344,Cloud Architect,2022-09-14,2023-05-16,89,True
6439dd4d,E3633,P2022344,Junior DevOps Engineer,2022-09-14,2023-05-16,96,True
76b49278,E8047,P2022344,Junior DevOps Engineer,2022-09-14,2023-05-16,99,True
8608e69d,E5231,P2022344,Junior DevOps Engineer,2022-09-14,2023-05-16,91,True
6ee80e77,E3441,P2022344,Cloud Architect,2022-09-14,2023-05-16,97,True
e932cb32,E9580,P2022344,DevOps Engineer,2022-09-14,2023-05-16,80,True
7f6430b3,E3600,P2022344,Junior DevOps Engineer,2022-09-14,2023-05-16,96,True
cf3b7210,E9343,P2022344,DevOps Engineer,2022-09-14,2023-05-16,93,False
f5804ad4,E6259,P2022344,Junior DevOps Engineer,2022-09-14,2023-05-16,98,True
6774d27b,E8089,P2022345,Embedded Engineer,2021-06-11,2022-07-16,80,True
966421ee,E9117,P2022345,Embedded Engineer,2021-06-11,2022-07-16,84,True
232e7f43,E7874,P2022345,Embedded Engineer,2021-06-11,2022-07-16,95,True
a2bb138e,E9393,P2022345,Embedded Engineer,2021-06-11,2022-07-16,84,True
09904058,E1371,P2022345,Embedded Engineer,2021-06-11,2022-07-16,98,True
82079464,E1939,P2022345,Embedded Engineer,2021-06-11,2022-07-16,99,True
cd4fd0f9,E9656,P2022346,Data Engineer,2022-07-09,2023-02-04,87,True
4d2e76de,E6291,P2022346,Analytics Consultant,2022-07-09,2023-02-04,95,True
689ac8a6,E3082,P2022346,Data Engineer,2022-07-09,2023-02-04,99,True
2569e47c,E8729,P2022346,Junior Data Engineer,2022-07-09,2023-02-04,96,True
a7664d29,E9015,P2022346,Junior BI Specialist,2022-07-09,2023-02-04,90,True
58b6da79,E4053,P2022346,Data Engineer,2022-07-09,2023-02-04,96,True
21887a33,E6964,P2022346,Data Engineer,2022-07-09,2023-02-04,91,True
ad291222,E9028,P2022346,Junior BI Specialist,2022-07-09,2023-02-04,90,True
8d70acd3,E5575,P2022347,BI Specialist,2022-03-26,2022-10-30,100,True
a2f096f8,E8763,P2022347,Junior Analytics Consultant,2022-03-26,2022-10-30,99,True
a5cf8fba,E9941,P2022347,BI Specialist,2022-03-26,2022-10-30,95,True
a5de6aac,E8136,P2022348,Functional Analyst,2021-10-18,2023-03-19,99,True
d029fc75,E4932,P2022348,ERP Consultant,2021-10-18,2023-03-19,84,True
3677e267,E2358,P2022348,ERP Consultant,2021-10-18,2023-03-19,86,True
5e9d2e30,E6578,P2022348,Junior Functional Analyst,2021-10-18,2023-03-19,92,True
9c02bced,E3011,P2022348,Functional Analyst,2021-10-18,2023-03-19,84,True
bf8d3438,E6557,P2022348,Functional Analyst,2021-10-18,2023-03-19,87,True
0f99bc14,E1536,P2022348,Functional Analyst,2021-10-18,2023-03-19,95,True
5e196a0f,E9420,P2022348,ERP Consultant,2021-10-18,2023-03-19,99,True
848f13ad,E9145,P2022348,Functional Analyst,2021-10-18,2023-03-19,95,True
9933bbc7,E7889,P2022348,ERP Consultant,2021-10-18,2023-03-19,85,False
8cd6773b,E6945,P2022348,Functional Analyst,2021-10-18,2023-03-19,96,True
8630b512,E3187,P2022348,Junior ERP Consultant,2021-10-18,2023-03-19,100,True
0fe86c6d,E1502,P2022349,Cloud Architect,2022-05-21,2023-05-04,91,True
fbf5a08b,E4904,P2022349,DevOps Engineer,2022-05-21,2023-05-04,90,True
42009339,E9660,P2022349,DevOps Engineer,2022-05-21,2023-05-04,80,True
96374096,E8678,P2022349,DevOps Engineer,2022-05-21,2023-05-04,90,True
52757aec,E7955,P2022349,Junior DevOps Engineer,2022-05-21,2023-05-04,99,True
c614d3e6,E5210,P2022349,DevOps Engineer,2022-05-21,2023-05-04,98,True
4360439c,E1847,P2022349,DevOps Engineer,2022-05-21,2023-05-04,86,True
d226dc99,E7459,P2022350,Digital Strategist,2023-08-18,2024-11-23,85,True
a335bfbe,E9949,P2022350,Digital Strategist,2023-08-18,2024-11-23,82,True
0521ee1f,E6665,P2022350,Change Manager,2023-08-18,2024-11-23,100,False
b2e25dc0,E5628,P2022350,Digital Strategist,2023-08-18,2024-11-23,83,True
88495291,E4469,P2022350,Change Manager,2023-08-18,2024-11-23,81,True
2ebb70b5,E3194,P2022350,Digital Strategist,2023-08-18,2024-11-23,96,False
0c6654c2,E9069,P2022350,Change Manager,2023-08-18,2024-11-23,88,True
ae15a3a1,E8470,P2022350,Digital Strategist,2023-08-18,2024-11-23,91,False
6f089c97,E8077,P2022351,Functional Analyst,2022-08-01,2023-05-27,98,False
9b41d256,E7200,P2022351,Junior ERP Consultant,2022-08-01,2023-05-27,97,True
6da99a4c,E7491,P2022351,ERP Consultant,2022-08-01,2023-05-27,86,True
da15e172,E9880,P2022351,Functional Analyst,2022-08-01,2023-05-27,81,True
11fa90ca,E8324,P2022352,Functional Analyst,2022-05-21,2022-12-25,86,True
966354ee,E7280,P2022352,ERP Consultant,2022-05-21,2022-12-25,92,True
146be69c,E3910,P2022352,ERP Consultant,2022-05-21,2022-12-25,84,True
c59b3cba,E3143,P2022352,ERP Consultant,2022-05-21,2022-12-25,80,False
552ad7ca,E3461,P2022352,ERP Consultant,2022-05-21,2022-12-25,88,True
84147c00,E6087,P2022352,Junior Functional Analyst,2022-05-21,2022-12-25,92,True
a7a8a564,E8769,P2022352,Functional Analyst,2022-05-21,2022-12-25,88,True
8ead158d,E7742,P2022352,Functional Analyst,2022-05-21,2022-12-25,83,True
eae5ce0e,E8409,P2022352,Functional Analyst,2022-05-21,2022-12-25,87,True
d7ef8d4a,E9516,P2022352,ERP Consultant,2022-05-21,2022-12-25,96,True
62a7f61c,E4526,P2022352,Junior Functional Analyst,2022-05-21,2022-12-25,92,True
ee524803,E4683,P2022352,ERP Consultant,2022-05-21,2022-12-25,94,True
3fd55b8c,E5760,P2022352,Junior Functional Analyst,2022-05-21,2022-12-25,93,True
711ab6b9,E3212,P2022352,Functional Analyst,2022-05-21,2022-12-25,89,True
29a616ce,E8985,P2022353,NLP Specialist,2023-08-02,2023-12-19,81,True
bf7a5716,E7570,P2022353,ML Engineer,2023-08-02,2023-12-19,82,True
12fd07b8,E7210,P2022353,NLP Specialist,2023-08-02,2023-12-19,89,True
89b2de50,E5785,P2022353,Junior Data Scientist,2023-08-02,2023-12-19,85,True
3ddfde71,E9084,P2022353,NLP Specialist,2023-08-02,2023-12-19,90,True
8a4efb60,E2407,P2022353,NLP Specialist,2023-08-02,2023-12-19,88,True
e7285498,E3518,P2022353,NLP Specialist,2023-08-02,2023-12-19,80,True
abde5eab,E1333,P2022353,Junior ML Engineer,2023-08-02,2023-12-19,83,False
4b73dead,E1380,P2022353,AI Architect,2023-08-02,2023-12-19,93,True
f093715c,E5186,P2022353,ML Engineer,2023-08-02,2023-12-19,96,True
653eaa1c,E7819,P2022353,NLP Specialist,2023-08-02,2023-12-19,81,True
a6301ac9,E3985,P2022353,Data Scientist,2023-08-02,2023-12-19,83,True
fe879ed0,E1025,P2022354,IoT Architect,2021-01-29,2022-02-02,81,True
77efc0eb,E9435,P2022354,Embedded Engineer,2021-01-29,2022-02-02,84,False
79fe14bf,E5471,P2022354,Embedded Engineer,2021-01-29,2022-02-02,96,False
d35b9dbc,E8926,P2022354,IoT Architect,2021-01-29,2022-02-02,96,False
375bbb2f,E1735,P2022355,Digital Strategist,2022-09-02,2023-11-23,81,True
ea66cd08,E2883,P2022355,Junior Change Manager,2022-09-02,2023-11-23,100,True
f8a43432,E3544,P2022355,Change Manager,2022-09-02,2023-11-23,84,True
3a76edd9,E3949,P2022355,Digital Strategist,2022-09-02,2023-11-23,90,True
f894ac5c,E4369,P2022355,Change Manager,2022-09-02,2023-11-23,85,False
dd095dc9,E6366,P2022355,Digital Strategist,2022-09-02,2023-11-23,80,True
5f5d7f87,E8590,P2022355,Change Manager,2022-09-02,2023-11-23,99,True
58223307,E8930,P2022355,Change Manager,2022-09-02,2023-11-23,90,True
4392f312,E5107,P2022355,Digital Strategist,2022-09-02,2023-11-23,92,True
fd52ca38,E8705,P2022356,Digital Strategist,2021-07-08,2021-12-16,84,True
aa4d884d,E3987,P2022356,Junior Digital Strategist,2021-07-08,2021-12-16,84,True
1918f8bf,E7765,P2022356,Junior Digital Strategist,2021-07-08,2021-12-16,84,True
2a4db8b6,E8886,P2022356,Digital Strategist,2021-07-08,2021-12-16,83,True
791da46f,E7439,P2022356,Junior Change Manager,2021-07-08,2021-12-16,98,True
ed09c0ab,E9151,P2022356,Junior Change Manager,2021-07-08,2021-12-16,94,True
d40a8a7a,E8775,P2022356,Junior Change Manager,2021-07-08,2021-12-16,92,False
b787b636,E8527,P2022356,Digital Strategist,2021-07-08,2021-12-16,88,True
3df88a0c,E5748,P2022356,Digital Strategist,2021-07-08,2021-12-16,94,True
fae1be89,E7390,P2022356,Change Manager,2021-07-08,2021-12-16,86,True
924496cf,E1826,P2022356,Digital Strategist,2021-07-08,2021-12-16,83,True
f78650c6,E4231,P2022356,Change Manager,2021-07-08,2021-12-16,96,True
ef94c656,E1907,P2022357,IoT Architect,2021-01-22,2021-10-21,88,False
8bee48d5,E9562,P2022357,Embedded Engineer,2021-01-22,2021-10-21,91,True
0bcf4f0d,E8557,P2022357,Embedded Engineer,2021-01-22,2021-10-21,88,True
60f461b9,E7802,P2022357,Junior Embedded Engineer,2021-01-22,2021-10-21,80,True
47d71e34,E4005,P2022357,Embedded Engineer,2021-01-22,2021-10-21,86,True
c394daae,E5264,P2022357,Embedded Engineer,2021-01-22,2021-10-21,83,True
acfc6a6f,E6468,P2022358,Pentester,2023-03-20,2023-07-18,97,True
e33a5d9a,E5188,P2022358,Pentester,2023-03-20,2023-07-18,99,True
46af11aa,E6216,P2022358,Security Architect,2023-03-20,2023-07-18,90,True
233acc89,E6519,P2022358,SOC Analyst,2023-03-20,2023-07-18,89,True
941980d2,E9362,P2022359,NLP Specialist,2022-06-15,2022-08-12,94,True
ebeef59c,E1908,P2022359,NLP Specialist,2022-06-15,2022-08-12,98,False
974ec8c0,E2771,P2022359,Junior NLP Specialist,2022-06-15,2022-08-12,99,True
47aece68,E4201,P2022359,Data Scientist,2022-06-15,2022-08-12,98,True
e533dc5e,E6192,P2022360,Solutions Architect,2021-12-01,2023-01-26,82,True
981fb825,E8219,P2022360,DevOps Engineer,2021-12-01,2023-01-26,82,True
0842029a,E6482,P2022360,DevOps Engineer,2021-12-01,2023-01-26,88,True
c5963b2e,E8769,P2022360,DevOps Engineer,2021-12-01,2023-01-26,92,True
99b3745a,E7294,P2022360,Cloud Architect,2021-12-01,2023-01-26,86,True
1596a1e6,E6335,P2022360,DevOps Engineer,2021-12-01,2023-01-26,93,True
8117b346,E3999,P2022360,Solutions Architect,2021-12-01,2023-01-26,82,True
bc05feb1,E1155,P2022360,Junior DevOps Engineer,2021-12-01,2023-01-26,84,True
8b0f6b96,E5051,P2022360,Cloud Architect,2021-12-01,2023-01-26,94,True
88694436,E2718,P2022360,Solutions Architect,2021-12-01,2023-01-26,100,True
8e0f3b63,E7407,P2022360,Cloud Architect,2021-12-01,2023-01-26,94,True
e2c0bb79,E2104,P2022361,Digital Strategist,2023-09-15,2023-11-26,84,True
e4d36a8b,E7134,P2022361,Digital Strategist,2023-09-15,2023-11-26,96,True
9faf44f0,E7777,P2022361,Change Manager,2023-09-15,2023-11-26,96,True
4033ec00,E8139,P2022361,Change Manager,2023-09-15,2023-11-26,82,True
6b2cec3f,E6504,P2022361,Change Manager,2023-09-15,2023-11-26,85,False
24150692,E3541,P2022361,Digital Strategist,2023-09-15,2023-11-26,93,True
409e4718,E6923,P2022361,Change Manager,2023-09-15,2023-11-26,94,True
7155c351,E9032,P2022361,Junior Change Manager,2023-09-15,2023-11-26,89,True
a06588e3,E9899,P2022362,Security Architect,2023-01-01,2024-05-31,89,True
02bc71c4,E2701,P2022362,SOC Analyst,2023-01-01,2024-05-31,89,True
f50d0f05,E6746,P2022362,Security Architect,2023-01-01,2024-05-31,91,False
