project_id,client,tech_domain,service_type,start_date,end_date,duration_months,team_size,team_roles,avg_experience,min_experience,max_experience,junior_count,hourly_cost,locations,status,client_complaints,revenue,expenses,profit,profit_margin,satisfaction,tender_id,communication_channel,is_rfp,is_repeat_client,project_complexity
P2023360,Blair PLC Solutions,Digital Transformation,Strategy,2021-05-23,2021-07-09,1,11,"[{'employee_id': 'E7822', 'role': 'Digital Strategist', 'years_experience': 8.6, 'hourly_rate': 240.9, 'is_lead': True}, {'employee_id': 'E9862', 'role': 'Change Manager', 'years_experience': 6.0, 'hourly_rate': 81.28, 'is_lead': False}, {'employee_id': 'E4083', 'role': 'Digital Strategist', 'years_experience': 8.2, 'hourly_rate': 128.11, 'is_lead': False}, {'employee_id': 'E2405', 'role': 'Junior Digital Strategist', 'years_experience': 0.9, 'hourly_rate': 71.42, 'is_lead': False}, {'employee_id': 'E7379', 'role': 'Digital Strategist', 'years_experience': 7.4, 'hourly_rate': 222.69, 'is_lead': False}, {'employee_id': 'E1281', 'role': 'Change Manager', 'years_experience': 7.3, 'hourly_rate': 106.64, 'is_lead': False}, {'employee_id': 'E1789', 'role': 'Digital Strategist', 'years_experience': 4.1, 'hourly_rate': 125.52, 'is_lead': False}, {'employee_id': 'E6517', 'role': 'Digital Strategist', 'years_experience': 6.4, 'hourly_rate': 125.5, 'is_lead': False}, {'employee_id': 'E8055', 'role': 'Digital Strategist', 'years_experience': 6.5, 'hourly_rate': 83.21, 'is_lead': False}, {'employee_id': 'E1986', 'role': 'Digital Strategist', 'years_experience': 8.4, 'hourly_rate': 163.75, 'is_lead': False}, {'employee_id': 'E1940', 'role': 'Digital Strategist', 'years_experience': 8.1, 'hourly_rate': 121.94, 'is_lead': False}]",6.536363636363635,0.9,8.6,1,1470.96,['Paris'],On-Time,2,3162846.42,2461643.37,701203.05,0.2217,10,,Direct,False,True,High
P2023361,Burton Ltd Solutions,Cybersecurity,Optimization,2023-02-23,2023-09-09,6,3,"[{'employee_id': 'E9172', 'role': 'Security Architect', 'years_experience': 7.6, 'hourly_rate': 218.36, 'is_lead': True}, {'employee_id': 'E6797', 'role': 'Pentester', 'years_experience': 9.5, 'hourly_rate': 188.78, 'is_lead': False}, {'employee_id': 'E4083', 'role': 'Pentester', 'years_experience': 5.0, 'hourly_rate': 101.85, 'is_lead': False}]",7.366666666666667,5.0,9.5,0,508.99,['Lyon'],On-Time,2,1885282.67,1264996.39,620286.28,0.329015,6,,Direct,False,False,Medium
P2023362,"Henderson, Ramirez and Lewis Solutions",Digital Transformation,Assessment,2021-10-30,2022-12-27,14,11,"[{'employee_id': 'E9473', 'role': 'Change Manager', 'years_experience': 8.1, 'hourly_rate': 151.13, 'is_lead': True}, {'employee_id': 'E1118', 'role': 'Digital Strategist', 'years_experience': 3.2, 'hourly_rate': 122.18, 'is_lead': False}, {'employee_id': 'E4904', 'role': 'Change Manager', 'years_experience': 5.5, 'hourly_rate': 117.44, 'is_lead': False}, {'employee_id': 'E8607', 'role': 'Digital Strategist', 'years_experience': 10.2, 'hourly_rate': 193.74, 'is_lead': False}, {'employee_id': 'E1374', 'role': 'Digital Strategist', 'years_experience': 10.0, 'hourly_rate': 225.36, 'is_lead': False}, {'employee_id': 'E8606', 'role': 'Digital Strategist', 'years_experience': 4.8, 'hourly_rate': 143.91, 'is_lead': False}, {'employee_id': 'E5089', 'role': 'Digital Strategist', 'years_experience': 5.4, 'hourly_rate': 90.77, 'is_lead': False}, {'employee_id': 'E6358', 'role': 'Junior Digital Strategist', 'years_experience': 2.0, 'hourly_rate': 53.71, 'is_lead': False}, {'employee_id': 'E2390', 'role': 'Digital Strategist', 'years_experience': 8.9, 'hourly_rate': 243.96, 'is_lead': False}, {'employee_id': 'E3710', 'role': 'Digital Strategist', 'years_experience': 4.7, 'hourly_rate': 148.55, 'is_lead': False}, {'employee_id': 'E7858', 'role': 'Change Manager', 'years_experience': 4.5, 'hourly_rate': 131.61, 'is_lead': False}]",6.118181818181819,2.0,10.2,1,1622.3600000000001,['Paris'],Delayed,2,47774063.22,38453343.49,9320719.73,0.19510000000000002,6,,Direct,False,False,High
P2023363,DataMind Analytics,Cloud Migration,Integration,2022-06-24,2023-02-08,7,12,"[{'employee_id': 'E8122', 'role': 'DevOps Engineer', 'years_experience': 10.4, 'hourly_rate': 168.09, 'is_lead': True}, {'employee_id': 'E2001', 'role': 'DevOps Engineer', 'years_experience': 4.8, 'hourly_rate': 136.98, 'is_lead': False}, {'employee_id': 'E3276', 'role': 'Solutions Architect', 'years_experience': 7.3, 'hourly_rate': 141.02, 'is_lead': False}, {'employee_id': 'E8270', 'role': 'Junior DevOps Engineer', 'years_experience': 1.6, 'hourly_rate': 82.04, 'is_lead': False}, {'employee_id': 'E9142', 'role': 'Junior DevOps Engineer', 'years_experience': 1.4, 'hourly_rate': 70.77, 'is_lead': False}, {'employee_id': 'E5204', 'role': 'DevOps Engineer', 'years_experience': 9.4, 'hourly_rate': 247.13, 'is_lead': False}, {'employee_id': 'E9930', 'role': 'DevOps Engineer', 'years_experience': 7.6, 'hourly_rate': 213.52, 'is_lead': False}, {'employee_id': 'E6781', 'role': 'DevOps Engineer', 'years_experience': 5.2, 'hourly_rate': 92.94, 'is_lead': False}, {'employee_id': 'E2044', 'role': 'DevOps Engineer', 'years_experience': 7.4, 'hourly_rate': 228.13, 'is_lead': False}, {'employee_id': 'E1292', 'role': 'Solutions Architect', 'years_experience': 6.4, 'hourly_rate': 151.12, 'is_lead': False}, {'employee_id': 'E5335', 'role': 'Junior DevOps Engineer', 'years_experience': 2.5, 'hourly_rate': 55.15, 'is_lead': False}, {'employee_id': 'E1351', 'role': 'Solutions Architect', 'years_experience': 7.6, 'hourly_rate': 186.14, 'is_lead': False}]",5.966666666666666,1.4,10.4,3,1773.03,['Paris'],On-Time,2,787256101.71,585915353.7,201340748.01,0.25575000000000003,8,T2021009,Conference,True,False,Medium
P2023364,Galloway-Wyatt Technologies,Cybersecurity,Optimization,2022-12-17,2023-05-22,5,4,"[{'employee_id': 'E8483', 'role': 'SOC Analyst', 'years_experience': 7.1, 'hourly_rate': 257.95, 'is_lead': True}, {'employee_id': 'E1788', 'role': 'Pentester', 'years_experience': 6.4, 'hourly_rate': 104.23, 'is_lead': False}, {'employee_id': 'E7395', 'role': 'Pentester', 'years_experience': 8.3, 'hourly_rate': 173.93, 'is_lead': False}, {'employee_id': 'E6842', 'role': 'SOC Analyst', 'years_experience': 5.7, 'hourly_rate': 133.6, 'is_lead': False}]",6.875,5.7,8.3,0,669.71,['Paris'],Delayed,0,2687412.29,2141330.11,546082.18,0.20320000000000002,4,,Direct,False,False,Low
P2023365,Arnold Ltd Solutions,Blockchain,Training,2021-01-19,2021-09-13,7,12,"[{'employee_id': 'E2076', 'role': 'Smart Contract Engineer', 'years_experience': 8.7, 'hourly_rate': 221.04, 'is_lead': True}, {'employee_id': 'E5545', 'role': 'Blockchain Developer', 'years_experience': 7.5, 'hourly_rate': 229.96, 'is_lead': False}, {'employee_id': 'E8746', 'role': 'Blockchain Developer', 'years_experience': 5.4, 'hourly_rate': 190.56, 'is_lead': False}, {'employee_id': 'E8136', 'role': 'Blockchain Developer', 'years_experience': 8.3, 'hourly_rate': 218.18, 'is_lead': False}, {'employee_id': 'E7906', 'role': 'Blockchain Developer', 'years_experience': 10.7, 'hourly_rate': 189.04, 'is_lead': False}, {'employee_id': 'E2686', 'role': 'Blockchain Developer', 'years_experience': 5.6, 'hourly_rate': 93.83, 'is_lead': False}, {'employee_id': 'E8528', 'role': 'Blockchain Developer', 'years_experience': 4.4, 'hourly_rate': 133.62, 'is_lead': False}, {'employee_id': 'E7801', 'role': 'Smart Contract Engineer', 'years_experience': 8.0, 'hourly_rate': 215.99, 'is_lead': False}, {'employee_id': 'E6867', 'role': 'Blockchain Developer', 'years_experience': 7.5, 'hourly_rate': 237.53, 'is_lead': False}, {'employee_id': 'E1020', 'role': 'Smart Contract Engineer', 'years_experience': 8.5, 'hourly_rate': 178.27, 'is_lead': False}, {'employee_id': 'E3840', 'role': 'Smart Contract Engineer', 'years_experience': 7.0, 'hourly_rate': 183.22, 'is_lead': False}, {'employee_id': 'E6501', 'role': 'Junior Smart Contract Engineer', 'years_experience': 2.8, 'hourly_rate': 75.36, 'is_lead': False}]",7.033333333333332,2.8,10.7,1,2166.6,['Paris'],On-Time,0,36969614.44,27002606.39,9967008.05,0.2696,10,,Direct,False,False,Low
P2023366,Abbott-Munoz Systems,Blockchain,Managed Services,2022-06-17,2023-11-09,17,9,"[{'employee_id': 'E8412', 'role': 'Blockchain Developer', 'years_experience': 7.1, 'hourly_rate': 189.14, 'is_lead': True}, {'employee_id': 'E2347', 'role': 'Junior Blockchain Developer', 'years_experience': 1.4, 'hourly_rate': 72.83, 'is_lead': False}, {'employee_id': 'E4503', 'role': 'Blockchain Developer', 'years_experience': 5.9, 'hourly_rate': 125.88, 'is_lead': False}, {'employee_id': 'E1941', 'role': 'Blockchain Developer', 'years_experience': 7.5, 'hourly_rate': 199.71, 'is_lead': False}, {'employee_id': 'E4649', 'role': 'Smart Contract Engineer', 'years_experience': 7.9, 'hourly_rate': 193.28, 'is_lead': False}, {'employee_id': 'E8717', 'role': 'Smart Contract Engineer', 'years_experience': 11.2, 'hourly_rate': 138.83, 'is_lead': False}, {'employee_id': 'E8424', 'role': 'Blockchain Developer', 'years_experience': 5.7, 'hourly_rate': 124.5, 'is_lead': False}, {'employee_id': 'E4605', 'role': 'Smart Contract Engineer', 'years_experience': 7.3, 'hourly_rate': 169.44, 'is_lead': False}, {'employee_id': 'E6572', 'role': 'Blockchain Developer', 'years_experience': 5.9, 'hourly_rate': 141.09, 'is_lead': False}]",6.655555555555555,1.4,11.2,1,1354.7,['Paris'],On-Time,1,1125467564.47,725971597.79,399495966.68,0.35496,3,T2021232,LinkedIn,True,False,High
P2023367,"Mcclure, Ward and Lee Systems",Data Analytics,Integration,2022-06-14,2023-04-17,10,4,"[{'employee_id': 'E4895', 'role': 'Data Engineer', 'years_experience': 12.0, 'hourly_rate': 156.3, 'is_lead': True}, {'employee_id': 'E3468', 'role': 'Analytics Consultant', 'years_experience': 4.6, 'hourly_rate': 139.17, 'is_lead': False}, {'employee_id': 'E7798', 'role': 'Data Engineer', 'years_experience': 9.4, 'hourly_rate': 223.04, 'is_lead': False}, {'employee_id': 'E8648', 'role': 'Analytics Consultant', 'years_experience': 10.8, 'hourly_rate': 241.79, 'is_lead': False}]",9.2,4.6,12.0,0,760.3,['Lyon'],On-Time,0,6138844.67,3830332.13,2308512.54,0.37605,6,,Direct,False,True,Low
P2023368,"Mcclain, Miller and Henderson Solutions",Cloud Migration,Assessment,2023-11-18,2024-01-10,1,11,"[{'employee_id': 'E1051', 'role': 'DevOps Engineer', 'years_experience': 8.1, 'hourly_rate': 236.6, 'is_lead': True}, {'employee_id': 'E2371', 'role': 'Cloud Architect', 'years_experience': 9.0, 'hourly_rate': 127.09, 'is_lead': False}, {'employee_id': 'E6508', 'role': 'Junior DevOps Engineer', 'years_experience': 1.9, 'hourly_rate': 52.39, 'is_lead': False}, {'employee_id': 'E3192', 'role': 'DevOps Engineer', 'years_experience': 6.4, 'hourly_rate': 121.78, 'is_lead': False}, {'employee_id': 'E2645', 'role': 'Junior DevOps Engineer', 'years_experience': 3.0, 'hourly_rate': 59.23, 'is_lead': False}, {'employee_id': 'E9948', 'role': 'Solutions Architect', 'years_experience': 6.6, 'hourly_rate': 135.86, 'is_lead': False}, {'employee_id': 'E4195', 'role': 'Solutions Architect', 'years_experience': 8.8, 'hourly_rate': 171.43, 'is_lead': False}, {'employee_id': 'E2277', 'role': 'Solutions Architect', 'years_experience': 9.8, 'hourly_rate': 213.51, 'is_lead': False}, {'employee_id': 'E5982', 'role': 'DevOps Engineer', 'years_experience': 4.9, 'hourly_rate': 137.42, 'is_lead': False}, {'employee_id': 'E6601', 'role': 'Solutions Architect', 'years_experience': 5.5, 'hourly_rate': 244.48, 'is_lead': False}, {'employee_id': 'E8159', 'role': 'DevOps Engineer', 'years_experience': 6.1, 'hourly_rate': 114.05, 'is_lead': False}]",6.372727272727272,1.9,9.8,1,1613.84,['Paris'],Delayed,1,3568342.26,2836689.36,731652.9,0.20504,6,,Direct,False,True,Medium
P2023369,Burton Ltd Solutions,Cybersecurity,Optimization,2023-09-22,2023-12-23,3,5,"[{'employee_id': 'E3233', 'role': 'SOC Analyst', 'years_experience': 8.3, 'hourly_rate': 217.88, 'is_lead': True}, {'employee_id': 'E7009', 'role': 'Pentester', 'years_experience': 7.0, 'hourly_rate': 201.42, 'is_lead': False}, {'employee_id': 'E5397', 'role': 'SOC Analyst', 'years_experience': 6.5, 'hourly_rate': 141.42, 'is_lead': False}, {'employee_id': 'E6583', 'role': 'Pentester', 'years_experience': 10.6, 'hourly_rate': 235.22, 'is_lead': False}, {'employee_id': 'E3829', 'role': 'SOC Analyst', 'years_experience': 8.2, 'hourly_rate': 157.42, 'is_lead': False}]",8.12,6.5,10.6,0,953.3599999999999,['Berlin'],Completed Early,0,1021693976.16,716820493.67,304873482.49,0.2984,7,T2022031,LinkedIn,True,True,High
P2023370,Burton Ltd Solutions,IoT,Managed Services,2023-07-11,2023-09-25,2,3,"[{'employee_id': 'E7308', 'role': 'Embedded Engineer', 'years_experience': 12.0, 'hourly_rate': 252.53, 'is_lead': True}, {'employee_id': 'E4155', 'role': 'IoT Architect', 'years_experience': 8.9, 'hourly_rate': 136.61, 'is_lead': False}, {'employee_id': 'E2384', 'role': 'Embedded Engineer', 'years_experience': 5.5, 'hourly_rate': 82.61, 'is_lead': False}]",8.799999999999999,5.5,12.0,0,471.75,['Lyon'],On-Time,1,1185513525.06,815093896.59,370419628.47,0.312455,10,T2022191,LinkedIn,True,True,Low
P2023371,"Reid, Ferguson and Sanchez Technologies",IoT,Training,2021-10-01,2023-03-05,17,7,"[{'employee_id': 'E8240', 'role': 'IoT Architect', 'years_experience': 9.9, 'hourly_rate': 185.86, 'is_lead': True}, {'employee_id': 'E4478', 'role': 'Embedded Engineer', 'years_experience': 4.4, 'hourly_rate': 102.18, 'is_lead': False}, {'employee_id': 'E8719', 'role': 'Embedded Engineer', 'years_experience': 4.0, 'hourly_rate': 114.57, 'is_lead': False}, {'employee_id': 'E3059', 'role': 'Embedded Engineer', 'years_experience': 3.9, 'hourly_rate': 81.41, 'is_lead': False}, {'employee_id': 'E2530', 'role': 'IoT Architect', 'years_experience': 8.9, 'hourly_rate': 224.82, 'is_lead': False}, {'employee_id': 'E2231', 'role': 'Embedded Engineer', 'years_experience': 3.9, 'hourly_rate': 147.48, 'is_lead': False}, {'employee_id': 'E2879', 'role': 'IoT Architect', 'years_experience': 8.4, 'hourly_rate': 136.92, 'is_lead': False}]",6.2,3.9,9.9,0,993.24,['Marseille'],On-Time,0,1513946565.47,970288353.81,543658211.66,0.3591,4,T2021003,LinkedIn,True,True,High
P2023372,Garcia-James Solutions,IoT,Managed Services,2022-11-29,2024-02-25,15,6,"[{'employee_id': 'E7841', 'role': 'Embedded Engineer', 'years_experience': 9.6, 'hourly_rate': 187.99, 'is_lead': True}, {'employee_id': 'E6675', 'role': 'Embedded Engineer', 'years_experience': 4.8, 'hourly_rate': 140.94, 'is_lead': False}, {'employee_id': 'E9983', 'role': 'IoT Architect', 'years_experience': 7.9, 'hourly_rate': 180.54, 'is_lead': False}, {'employee_id': 'E4449', 'role': 'Junior Embedded Engineer', 'years_experience': 2.9, 'hourly_rate': 65.88, 'is_lead': False}, {'employee_id': 'E3219', 'role': 'Embedded Engineer', 'years_experience': 5.0, 'hourly_rate': 113.35, 'is_lead': False}, {'employee_id': 'E3992', 'role': 'Embedded Engineer', 'years_experience': 5.0, 'hourly_rate': 149.23, 'is_lead': False}]",5.866666666666666,2.9,9.6,1,837.93,['Marseille'],On-Time,1,833798382.91,532713786.84,301084596.07,0.3611,10,T2021017,Referral,True,True,Medium
P2023373,CloudScape Technologies,Blockchain,Optimization,2023-06-12,2024-01-10,7,9,"[{'employee_id': 'E8751', 'role': 'Smart Contract Engineer', 'years_experience': 10.0, 'hourly_rate': 297.5, 'is_lead': True}, {'employee_id': 'E6109', 'role': 'Smart Contract Engineer', 'years_experience': 4.8, 'hourly_rate': 114.58, 'is_lead': False}, {'employee_id': 'E3690', 'role': 'Smart Contract Engineer', 'years_experience': 5.4, 'hourly_rate': 209.27, 'is_lead': False}, {'employee_id': 'E5199', 'role': 'Blockchain Developer', 'years_experience': 6.2, 'hourly_rate': 124.34, 'is_lead': False}, {'employee_id': 'E3722', 'role': 'Blockchain Developer', 'years_experience': 8.9, 'hourly_rate': 228.31, 'is_lead': False}, {'employee_id': 'E6611', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.6, 'hourly_rate': 85.3, 'is_lead': False}, {'employee_id': 'E8431', 'role': 'Smart Contract Engineer', 'years_experience': 5.2, 'hourly_rate': 121.26, 'is_lead': False}, {'employee_id': 'E2248', 'role': 'Blockchain Developer', 'years_experience': 8.5, 'hourly_rate': 141.37, 'is_lead': False}, {'employee_id': 'E8626', 'role': 'Smart Contract Engineer', 'years_experience': 7.7, 'hourly_rate': 135.43, 'is_lead': False}]",6.477777777777778,1.6,10.0,1,1457.3600000000001,['Lyon'],On-Time,0,18186453.73,13208821.34,4977632.39,0.2737,10,,Direct,False,True,Medium
P2023374,Rodriguez-Graham Systems,Digital Transformation,Integration,2022-07-25,2023-04-13,8,12,"[{'employee_id': 'E9779', 'role': 'Change Manager', 'years_experience': 13.2, 'hourly_rate': 262.49, 'is_lead': True}, {'employee_id': 'E7472', 'role': 'Change Manager', 'years_experience': 8.3, 'hourly_rate': 124.79, 'is_lead': False}, {'employee_id': 'E5935', 'role': 'Change Manager', 'years_experience': 5.3, 'hourly_rate': 100.17, 'is_lead': False}, {'employee_id': 'E5300', 'role': 'Junior Digital Strategist', 'years_experience': 2.2, 'hourly_rate': 70.06, 'is_lead': False}, {'employee_id': 'E8593', 'role': 'Change Manager', 'years_experience': 7.0, 'hourly_rate': 167.48, 'is_lead': False}, {'employee_id': 'E5206', 'role': 'Digital Strategist', 'years_experience': 10.7, 'hourly_rate': 141.8, 'is_lead': False}, {'employee_id': 'E8858', 'role': 'Digital Strategist', 'years_experience': 9.7, 'hourly_rate': 226.2, 'is_lead': False}, {'employee_id': 'E2397', 'role': 'Digital Strategist', 'years_experience': 8.4, 'hourly_rate': 137.36, 'is_lead': False}, {'employee_id': 'E8220', 'role': 'Digital Strategist', 'years_experience': 8.4, 'hourly_rate': 221.03, 'is_lead': False}, {'employee_id': 'E7497', 'role': 'Change Manager', 'years_experience': 5.0, 'hourly_rate': 88.24, 'is_lead': False}, {'employee_id': 'E4466', 'role': 'Digital Strategist', 'years_experience': 7.0, 'hourly_rate': 222.07, 'is_lead': False}, {'employee_id': 'E6284', 'role': 'Change Manager', 'years_experience': 7.0, 'hourly_rate': 96.48, 'is_lead': False}]",7.683333333333334,2.2,13.2,1,1858.17,['Berlin'],On-Time,2,36924127.17,26079511.02,10844616.15,0.2937,8,,Direct,False,False,High
P2023375,"Gardner, Robinson and Lawrence Technologies",Blockchain,Implementation,2023-08-18,2024-04-29,8,3,"[{'employee_id': 'E1987', 'role': 'Blockchain Developer', 'years_experience': 11.5, 'hourly_rate': 263.98, 'is_lead': True}, {'employee_id': 'E1432', 'role': 'Junior Smart Contract Engineer', 'years_experience': 2.0, 'hourly_rate': 81.45, 'is_lead': False}, {'employee_id': 'E5183', 'role': 'Blockchain Developer', 'years_experience': 8.7, 'hourly_rate': 169.86, 'is_lead': False}]",7.3999999999999995,2.0,11.5,1,515.2900000000001,['Paris'],On-Time,0,2295505.65,1927995.2,367510.45,0.16010000000000002,9,,Direct,False,False,High
P2023376,"Ross, Robinson and Bright Solutions",Cloud Migration,Optimization,2022-01-25,2022-12-02,10,12,"[{'employee_id': 'E9470', 'role': 'Cloud Architect', 'years_experience': 10.1, 'hourly_rate': 164.22, 'is_lead': True}, {'employee_id': 'E9357', 'role': 'Junior DevOps Engineer', 'years_experience': 0.9, 'hourly_rate': 76.17, 'is_lead': False}, {'employee_id': 'E6250', 'role': 'Junior DevOps Engineer', 'years_experience': 1.7, 'hourly_rate': 50.54, 'is_lead': False}, {'employee_id': 'E9197', 'role': 'Cloud Architect', 'years_experience': 8.4, 'hourly_rate': 207.65, 'is_lead': False}, {'employee_id': 'E6566', 'role': 'DevOps Engineer', 'years_experience': 6.5, 'hourly_rate': 112.13, 'is_lead': False}, {'employee_id': 'E7409', 'role': 'Cloud Architect', 'years_experience': 8.5, 'hourly_rate': 140.55, 'is_lead': False}, {'employee_id': 'E2538', 'role': 'DevOps Engineer', 'years_experience': 6.6, 'hourly_rate': 90.61, 'is_lead': False}, {'employee_id': 'E7791', 'role': 'DevOps Engineer', 'years_experience': 5.2, 'hourly_rate': 149.53, 'is_lead': False}, {'employee_id': 'E6466', 'role': 'Solutions Architect', 'years_experience': 9.5, 'hourly_rate': 192.7, 'is_lead': False}, {'employee_id': 'E3638', 'role': 'DevOps Engineer', 'years_experience': 5.5, 'hourly_rate': 83.05, 'is_lead': False}, {'employee_id': 'E7433', 'role': 'Solutions Architect', 'years_experience': 6.6, 'hourly_rate': 167.5, 'is_lead': False}, {'employee_id': 'E3902', 'role': 'Junior DevOps Engineer', 'years_experience': 1.8, 'hourly_rate': 83.67, 'is_lead': False}]",5.941666666666666,0.9,10.1,3,1518.32,['Marseille'],On-Time,2,35535975.94,28920954.02,6615021.92,0.18614999999999998,8,,Direct,False,False,Medium
P2023377,"Adams, Zuniga and Wong Technologies",ERP Implementation,Strategy,2023-07-16,2024-02-06,6,7,"[{'employee_id': 'E1573', 'role': 'ERP Consultant', 'years_experience': 10.0, 'hourly_rate': 291.75, 'is_lead': True}, {'employee_id': 'E7306', 'role': 'Functional Analyst', 'years_experience': 9.5, 'hourly_rate': 182.9, 'is_lead': False}, {'employee_id': 'E9914', 'role': 'ERP Consultant', 'years_experience': 4.4, 'hourly_rate': 130.64, 'is_lead': False}, {'employee_id': 'E5651', 'role': 'Functional Analyst', 'years_experience': 4.2, 'hourly_rate': 123.05, 'is_lead': False}, {'employee_id': 'E2462', 'role': 'ERP Consultant', 'years_experience': 5.7, 'hourly_rate': 123.29, 'is_lead': False}, {'employee_id': 'E3290', 'role': 'ERP Consultant', 'years_experience': 8.3, 'hourly_rate': 162.7, 'is_lead': False}, {'employee_id': 'E2640', 'role': 'Functional Analyst', 'years_experience': 8.2, 'hourly_rate': 235.9, 'is_lead': False}]",7.185714285714285,4.2,10.0,0,1250.23,['London'],On-Time,0,10932091.13,7639345.28,3292745.85,0.3012,7,,Direct,False,False,Medium
